brand,model,trim,year,body_type,fuel_type,transmission,engine_size,seat_count,drivetrain,price,mileage,origin,color,city,posted_date,source,url
FORD,RANGER,,2017,,Dầu,Tự động,,5,,398000000,60000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/130566544.htm
MITSUBISHI,XPANDER CROSS,Cross 1.5 AT,2024,,Xăng,Tự động,,,,510000000,75000,,,Tp Hồ Chí Minh,17-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133038126.htm
HYUNDAI,SANTA FE,,2020,SUV,Dầu,Tự động,,7,,836000000,86000,,,Tp Hồ Chí Minh,07-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132844647.htm
FORD,ECOSPORT,Titanium 1.5L AT,2016,SUV,Xăng,Tự động,,5,,255000000,118000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133066958.htm
PORSCHE,MACAN,2.0 AT,2018,SUV,Xăng,Tự động,2,5,AWD,1868000000,52000,Nhập khẩu,,Tp Hồ Chí Minh,09-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-8-tp-ho-chi-minh/132883999.htm
HONDA,CIVIC,1.8 AT,2008,Sedan,Xăng,Tự động,1.8,4,FWD,199000000,99000,Trong nước,,Bình Dương,21-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/131125945.htm
HYUNDAI,CRETA,1.5 Cao cấp,2022,SUV,Xăng,Tự động,,5,,485000000,6000,Nhập khẩu,,Đắk Lắk,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-krong-nang-dak-lak/132971335.htm
TOYOTA,INNOVA,E 2.0 MT,2023,SUV,Xăng,Số sàn,,8,,555000000,63000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133066930.htm
TOYOTA,WIGO,1.2 AT,2018,Hatchback,Xăng,Tự động,1.2,5,FWD,245000000,63000,Nhập khẩu,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132498275.htm
BMW,3 SERIES,320i,2013,Sedan,Xăng,Tự động,2,4,RWD,365000000,130000,,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/133066916.htm
HONDA,HR-V,RS,2025,SUV,Xăng,Tự động,,,,840000000,4100,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-11-tp-ho-chi-minh/133066914.htm
VINFAST,VF3,,2026,,Điện,Tự động,,4,,240000000,,Trong nước,,An Giang,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-long-xuyen-an-giang/133048011.htm
TOYOTA,INNOVA CROSS,,2025,MPV,Xăng,Tự động,,8,,845000000,15941,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/133051993.htm
HONDA,CIVIC,,2019,,Xăng,Tự động,,,,430000000,110000,Nhập khẩu,,Bà Rịa - Vũng Tàu,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-ba-ria-ba-ria-vung-tau/133054806.htm
MITSUBISHI,PAJERO SPORT,D 4x2 AT,2014,SUV,Dầu,Tự động,2.5,7,2WD,415000000,130000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/133050733.htm
MG,MG5,Luxury 1.5 AT,2023,,Xăng,Tự động,,,,380000000,84000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/132978471.htm
FORD,EVEREST,,2023,,Dầu,Tự động,,,,1090000000,33000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/133055826.htm
HONDA,CIVIC,2.0 AT,2008,Sedan,Xăng,Tự động,2,5,FWD,190000000,17000,Nhập khẩu,,Sơn La,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-moc-chau-son-la/133046302.htm
TOYOTA,INNOVA,2.0E,2018,MPV,Xăng,Số sàn,2,8,RWD,408000000,75000,Trong nước,,Tp Hồ Chí Minh,13-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-thanh-tp-ho-chi-minh/132950859.htm
MERCEDES BENZ,R CLASS,,2006,Sedan,Xăng,Tự động,,7,,162000000,18680,,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132519002.htm
HYUNDAI,SANTA FE,2.4L 4WD,2015,SUV,Xăng,Tự động,,7,,400000000,170000,Nhập khẩu,,Cần Thơ,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/133066835.htm
HYUNDAI,SANTA FE,2.4L 4WD,2015,SUV,Xăng,Tự động,,7,,400000000,170000,Nhập khẩu,,Cần Thơ,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-ninh-kieu-can-tho/133066835.htm
FORD,RANGER,,2023,Bán tải,Dầu,Số sàn,,5,,595000000,35768,,,Đắk Lắk,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-buon-ma-thuot-dak-lak/133052714.htm
MAZDA,CX 3,Deluxe 1.5 AT,2025,SUV,Xăng,Tự động,,,,515000000,3800,Nhập khẩu,,Bình Dương,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-di-an-binh-duong/133066814.htm
VINFAST,DÒNG KHÁC,,2025,SUV,Điện,Tự động,,7,,659000000,8000,Trong nước,,Hà Nội,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132398573.htm
KIA,MORNING,Van 1.0 AT,2016,Hatchback,Xăng,Tự động,1,2,FWD,176000000,90000,Trong nước,,Hà Nội,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/132471780.htm
VINFAST,VF6,,2026,SUV,Điện,Tự động,,5,,689000000,,Trong nước,,Tp Hồ Chí Minh,18-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133048753.htm
LEXUS,RX,350 Luxury,2023,SUV,Xăng,Tự động,,5,,3550000000,35000,Nhập khẩu,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-thanh-tri-ha-noi/131514345.htm
TOYOTA,CAMRY,2.5Q,2017,Sedan,Xăng,Tự động,2.5,5,FWD,675000000,86000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/131856707.htm
VINFAST,VF6,,2026,SUV,Điện,Tự động,,5,,92000000,,Trong nước,,Tp Hồ Chí Minh,12-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132939384.htm
VINFAST,VF3,,2026,,Điện,Tự động,,4,,263000000,,Trong nước,,Tp Hồ Chí Minh,09-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132874105.htm
MITSUBISHI,XPANDER,1.5 AT,2019,MPV,Xăng,Tự động,1.5,7,2WD,365000000,84000,Nhập khẩu,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-binh-chanh-tp-ho-chi-minh/133066766.htm
BMW,5 SERIES,520i,2012,,Xăng,Tự động,2,,RWD,369000000,150000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-1-tp-ho-chi-minh/133066762.htm
VINFAST,VF5,,2026,Hatchback,Điện,Tự động,,5,,434000000,,Trong nước,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132481253.htm
TOYOTA,FORTUNER,2.4G 4x2 MT,2019,SUV,Dầu,Số sàn,2.3,7,AWD,675000000,128000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132736539.htm
MERCEDES BENZ,E CLASS,E250,2018,Sedan,Xăng,Tự động,1.8,5,RWD,899000000,50000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132945299.htm
CHEVROLET,ORLANDO,LTZ 1.8,2017,,Xăng,Tự động,1.8,,FWD,280000000,138000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133040820.htm
VINFAST,MPV 7,,2026,MPV,Điện,Tự động,,7,,704000000,,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-hoc-mon-tp-ho-chi-minh/131747803.htm
HONDA,CIVIC,1.8 E,2018,Sedan,Xăng,Tự động,1.8,5,FWD,440000000,52000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132654966.htm
FORD,RANGER,Raptor 2.0L 4x4 AT,2020,Bán tải,Dầu,Tự động,,5,,935000000,33000,Trong nước,,Tp Hồ Chí Minh,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/132193173.htm
TOYOTA,VELOZ CROSS,,2022,,Xăng,Tự động,,,,460000000,100000,Trong nước,,Đồng Tháp,20-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-hong-ngu-dong-thap/132055535.htm
MERCEDES BENZ,GLC,200 4Matic,2022,SUV,Xăng,Tự động,,5,,1399000000,45000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/133068432.htm
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,629000000,,Trong nước,,Bình Dương,25-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/132594119.htm
HONDA,ACCORD,VTEC Turbo,2021,Sedan,Xăng,Tự động,,,,845000000,30000,Nhập khẩu,,Tp Hồ Chí Minh,15-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/132991043.htm
VINFAST,LUX A2.0,A2.0 Tiêu chuẩn,2022,Sedan,Xăng,Tự động,2,5,RWD,499000000,40000,Trong nước,,Hà Nội,27-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-bac-tu-liem-ha-noi/132638596.htm
VINFAST,VF9,,2025,SUV,Điện,Tự động,,6,,1229000000,,Trong nước,,Tp Hồ Chí Minh,20-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/122559063.htm?ad_delivery=true&event_source=ad_list
VINFAST,VF3,,2026,Hatchback,Điện,Tự động,,5,,251000000,,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/126755071.htm
HYUNDAI,SANTA FE,2.2 Dầu cao cấp,2021,SUV,Dầu,Tự động,,7,,748000000,74000,,,Tp Hồ Chí Minh,26-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131084095.htm
TOYOTA,CAMRY,,1998,,Xăng,Số sàn,,,,80000000,258000,,,Tp Hồ Chí Minh,17-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133022946.htm
VINFAST,VF3,,2026,,Điện,Tự động,,4,,277000000,,Trong nước,,Tp Hồ Chí Minh,21-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/131317447.htm?ad_delivery=true&event_source=ad_list
VINFAST,VF5 PLUS,,2026,SUV,Điện,Tự động,,5,,51868000,8,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/132777217.htm
MAZDA,CX 8,,2026,SUV,Xăng,Tự động,,7,,955000000,5000,Nhập khẩu,,Hà Nội,02-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cau-giay-ha-noi/132742971.htm
MAZDA,6,Premium 2.0 AT,2023,Sedan,Xăng,Tự động,,,,715000000,26000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133016932.htm
VINFAST,LIMO GREEN,,2026,MPV,Điện,Tự động,,7,,749000000,,Nhập khẩu,,Hà Nội,26-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132614813.htm?ad_delivery=true&event_source=ad_list
VINFAST,LIMO GREEN,,2026,,Điện,Tự động,,7,,689000000,,Trong nước,,Tp Hồ Chí Minh,03-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-4-tp-ho-chi-minh/131417592.htm
HYUNDAI,TUCSON,2.0 ATH,2020,SUV,Xăng,Tự động,,,,605000000,60000,,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/133075416.htm
MERCEDES BENZ,C CLASS,,2022,Sedan,Xăng,Tự động,,5,,1399000000,34000,Nhập khẩu,,Tp Hồ Chí Minh,05-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131180210.htm
VINFAST,VF5 PLUS,,2026,SUV,Điện,Tự động,,5,,440000000,,Trong nước,,Hà Nội,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/124488962.htm?ad_delivery=true&event_source=ad_list
HYUNDAI,GRAND I10,,2020,Hatchback,Xăng,Tự động,,5,,338000000,83000,Trong nước,,Hà Nội,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-soc-son-ha-noi/131194284.htm
MITSUBISHI,XPANDER,1.5 AT,2019,MPV,Xăng,Tự động,1.5,5,2WD,399000000,74500,,,Đồng Nai,20-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-bien-hoa-dong-nai/132363174.htm
VINFAST,LIMO GREEN,,2026,Kiểu dáng khác,Điện,Tự động,,7,,650000000,,Trong nước,,Tp Hồ Chí Minh,03-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/132767034.htm
VINFAST,VF7,Plus,2025,,Điện,Tự động,,,,718000000,12000,Trong nước,,Tp Hồ Chí Minh,18-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133055027.htm
AUDI,Q2,1.4 TFSI,2017,SUV,Xăng,Tự động,1.4,5,AWD,710000000,70000,,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132527926.htm
MITSUBISHI,XPANDER,,2024,SUV,Xăng,Tự động,,7,,540000000,36839,Trong nước,,Hà Nội,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-hoang-mai-ha-noi/132958486.htm
VINFAST,VF3,,2025,SUV,Điện,Tự động,,4,,270000000,,Trong nước,,Tp Hồ Chí Minh,27-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/116140612.htm
VINFAST,LUX SA2.0,,2022,SUV,Xăng,Tự động,,7,,790000000,54000,Trong nước,,Bình Dương,11-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thi-xa-ben-cat-binh-duong/132905533.htm
VINFAST,VF3,,2025,,Điện,Tự động,,4,,244000000,,Trong nước,,Tp Hồ Chí Minh,26-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131102712.htm
MITSUBISHI,XPANDER,Premium 1.5 AT,2023,SUV,Xăng,Tự động,,7,,510000000,160000,Nhập khẩu,,Bà Rịa - Vũng Tàu,20-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-chau-duc-ba-ria-vung-tau/133007696.htm
BMW,X3,sDrive20i M Sport,2024,SUV,Xăng,Tự động,,5,,1750000000,12000,,,Tp Hồ Chí Minh,05-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-10-tp-ho-chi-minh/132788617.htm
MITSUBISHI,XPANDER,,2022,,Xăng,Tự động,,,,415000000,85000,,,Quảng Nam,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-hoi-an-quang-nam/133079243.htm
HYUNDAI,SANTA FE,2.2L Dầu,2020,SUV,Dầu,Tự động,,5,,715000000,100000,Trong nước,,Tp Hồ Chí Minh,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132246298.htm
VINFAST,LIMO GREEN,,2026,SUV,Điện,Tự động,,7,,605000000,,Trong nước,,Tp Hồ Chí Minh,22-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/123811127.htm
FORD,RANGER,XLS 2.2L 4x2 AT,2019,Bán tải,Dầu,Tự động,2.2,5,2WD,426000000,80000,Nhập khẩu,,Bình Dương,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thuan-an-binh-duong/133096638.htm
VINFAST,VF3,,2026,,Điện,Tự động,,4,,277000000,,Trong nước,,Tp Hồ Chí Minh,23-03-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-go-vap-tp-ho-chi-minh/131317447.htm?ad_delivery=true&event_source=ad_list
VINFAST,VF7,Plus,2025,,Điện,Tự động,,,,718000000,12000,Trong nước,,Tp Hồ Chí Minh,19-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-binh-tan-tp-ho-chi-minh/133055027.htm
FORD,RANGER,Wildtrak 3.2L 4x4 AT,2016,Bán tải,Dầu,Tự động,,,,480000000,85000,,,Tp Hồ Chí Minh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/133096555.htm
VOLKSWAGEN,VILORAN,Luxury,2025,MPV,Xăng,Tự động,,7,,2288000000,,Nhập khẩu,,Tp Hồ Chí Minh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132767665.htm
VINFAST,VF5 PLUS,,2026,SUV,Điện,Tự động,,5,,440000000,,Trong nước,,Hà Nội,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-dong-da-ha-noi/124488962.htm?ad_delivery=true&event_source=ad_list
FORD,EVEREST,4x2 2.0 Titanium,2021,SUV,Dầu,Tự động,,7,,780000000,57706,Nhập khẩu,,Đà Nẵng,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-cam-le-da-nang/132571550.htm
TOYOTA,FORTUNER,2.5G,2011,SUV,Dầu,Số sàn,2.5,7,RWD,280000000,250000,Trong nước,,Kon Tum,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-kon-tum-kon-tum/132282403.htm
FORD,RANGER,XLS 2.2L 4x2 AT,2022,Bán tải,Xăng,Tự động,,,,545000000,57000,,,Tp Hồ Chí Minh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/133096209.htm
VINFAST,LIMO GREEN,,2026,MPV,Điện,Tự động,,7,,654590000,,Trong nước,,Tp Hồ Chí Minh,09-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/130441612.htm?ad_delivery=true&event_source=ad_list
VINFAST,VF7,,2026,SUV,Điện,Tự động,,5,,686430000,,Trong nước,,Tp Hồ Chí Minh,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132379353.htm
FORD,TOURNEO,Titanium 2.0 AT,2019,,Xăng,Tự động,,,,67500000,77000,,,Tp Hồ Chí Minh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-phu-tp-ho-chi-minh/133096199.htm
VINFAST,VF9,,2026,SUV,Điện,Tự động,,7,,1410170000,,Trong nước,,Tp Hồ Chí Minh,28-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/132649035.htm
VINFAST,VF9,,2025,SUV,Điện,Tự động,,6,,1229000000,,Trong nước,,Tp Hồ Chí Minh,22-04-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-phu-nhuan-tp-ho-chi-minh/122559063.htm?ad_delivery=true&event_source=ad_list
MAZDA,BT 50,,2014,Bán tải,Dầu,Tự động,,,,286000000,12,Nhập khẩu,,Hà Nội,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-long-bien-ha-noi/133096113.htm
AUDI,TT,2.0T TFSI,2015,Coupe,Xăng,Tự động,2,4,AWD,999000000,32000,Nhập khẩu,,Tp Hồ Chí Minh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/131426294.htm
TOYOTA,CAMRY,2.4G,2007,Sedan,Xăng,Tự động,2.4,5,FWD,210000000,150000,Trong nước,,Hà Nội,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/133096053.htm
MERCEDES BENZ,MB,,2003,Kiểu dáng khác,Dầu,Số sàn,,,,58000000,12999,,,Tây Ninh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-go-dau-tay-ninh/133096034.htm
FORD,EVEREST,Titanium+ 2.0 AT 4x4,2023,SUV,Dầu,Tự động,,7,,1269000000,44000,Nhập khẩu,,Tp Hồ Chí Minh,22-05-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-12-tp-ho-chi-minh/132418904.htm
MAZDA,BT 50,2.2 AT 2WD,2018,Bán tải,Dầu,Tự động,2.2,5,2WD,360000000,11,Nhập khẩu,,Hà Nội,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/133096028.htm
HYUNDAI,CUSTIN,Đặc Biệt 1.5T,2025,Van/Minibus,Xăng,Tự động,,7,,799000000,19000,Trong nước,,Tp Hồ Chí Minh,14-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-tan-binh-tp-ho-chi-minh/132972186.htm
HYUNDAI,I20,,2013,Hatchback,Xăng,Tự động,,5,,225000000,8,Ấn Độ,,Hà Nội,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-huyen-dong-anh-ha-noi/133095972.htm
MERCEDES BENZ,E CLASS,E250,2018,Sedan,Xăng,Tự động,1.8,5,RWD,899000000,50000,Trong nước,,Tp Hồ Chí Minh,13-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-quan-7-tp-ho-chi-minh/132945299.htm
VINFAST,LIMO GREEN,,2025,MPV,Điện,Tự động,,7,,650000000,13000,Trong nước,,Tp Hồ Chí Minh,21-06-2026,xe.chotot.com,https://xe.chotot.com/mua-ban-oto-thanh-pho-thu-duc-tp-ho-chi-minh/133095958.htm
